2025-07-13 05:39:27 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/
2025-07-13 05:39:27 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/ - 状态码: 200 - 耗时: 0.0121秒
2025-07-13 05:39:28 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/static/style.css
2025-07-13 05:39:28 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/static/script.js
2025-07-13 05:39:28 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/static/style.css - 状态码: 304 - 耗时: 0.0452秒
2025-07-13 05:39:28 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/static/script.js - 状态码: 304 - 耗时: 0.0414秒
2025-07-13 05:39:32 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/
2025-07-13 05:39:32 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/ - 状态码: 200 - 耗时: 0.0302秒
2025-07-13 05:39:32 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/static/style.css
2025-07-13 05:39:32 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/static/script.js
2025-07-13 05:39:32 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/static/style.css - 状态码: 200 - 耗时: 0.0187秒
2025-07-13 05:39:32 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/static/script.js - 状态码: 200 - 耗时: 0.0201秒
2025-07-13 05:39:33 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/favicon.ico
2025-07-13 05:39:33 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/favicon.ico - 状态码: 404 - 耗时: 0.0463秒
2025-07-13 05:39:38 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/
2025-07-13 05:39:38 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/ - 状态码: 200 - 耗时: 0.0093秒
2025-07-13 05:39:38 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/static/style.css
2025-07-13 05:39:38 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/static/script.js
2025-07-13 05:39:38 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/static/script.js - 状态码: 200 - 耗时: 0.0052秒
2025-07-13 05:39:38 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/static/style.css - 状态码: 200 - 耗时: 0.0090秒
2025-07-13 06:12:44 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/
2025-07-13 06:12:44 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/ - 状态码: 200 - 耗时: 0.0135秒
2025-07-13 06:24:25 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/
2025-07-13 06:24:25 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/ - 状态码: 200 - 耗时: 0.0038秒
2025-07-13 07:51:56 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/staffs/access-token
2025-07-13 07:51:56 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/staffs/access-token - 状态码: 405 - 耗时: 0.0184秒
2025-07-13 07:56:25 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/login/access-token
2025-07-13 07:56:25 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: 用户名或密码不正确 - POST /api/v1/login/access-token
2025-07-13 07:56:25 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/login/access-token - 状态码: 401 - 耗时: 0.2191秒
2025-07-13 07:56:51 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/login/access-token
2025-07-13 07:56:52 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/login/access-token - 状态码: 200 - 耗时: 0.3624秒
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0048秒
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:01:14 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0015秒
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0059秒
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:01:14 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:01:14 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0011秒
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0071秒
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:03:23 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0017秒
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0068秒
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:03:23 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:03:23 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0014秒
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0092秒
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:03:37 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0025秒
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0080秒
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:03:37 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:03:37 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0011秒
2025-07-13 08:04:28 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:04:28 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0062秒
2025-07-13 08:04:28 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:04:28 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:04:28 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0065秒
2025-07-13 08:04:55 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:04:55 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0056秒
2025-07-13 08:04:55 | INFO | app.core.middleware:dispatch:54 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:04:55 | INFO | app.core.middleware:dispatch:62 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 200 - 耗时: 0.0007秒
2025-07-13 08:04:55 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:04:55 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - POST /api/v1/staffs/
2025-07-13 08:04:55 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0065秒
2025-07-13 08:05:07 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:05:07 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0061秒
2025-07-13 08:05:07 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:05:07 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - POST /api/v1/staffs/
2025-07-13 08:05:07 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0080秒
2025-07-13 08:06:56 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:06:56 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs - 状态码: 307 - 耗时: 0.0055秒
2025-07-13 08:06:56 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/
2025-07-13 08:06:56 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs
2025-07-13 08:06:56 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: Not authenticated - GET /api/v1/staffs/
2025-07-13 08:06:56 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/ - 状态码: 401 - 耗时: 0.0057秒
