2025-07-19 00:39:10 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:10 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0271秒
2025-07-19 00:39:10 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:10 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.2664秒
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/users?skip=0&limit=20
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/users?skip=0&limit=20 - 状态码: 200 - 耗时: 0.0014秒
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/users?skip=0&limit=20
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/users?skip=0&limit=20 - 状态码: 307 - 耗时: 0.0012秒
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/users/?skip=0&limit=20
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/users/?skip=0&limit=20 - 状态码: 200 - 耗时: 0.0003秒
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/users/?skip=0&limit=20
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/users/?skip=0&limit=20 - 状态码: 200 - 耗时: 0.1239秒
2025-07-19 00:39:24 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0541秒
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0835秒
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/cases?skip=0&limit=20
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/cases?skip=0&limit=20 - 状态码: 200 - 耗时: 0.0004秒
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/cases?skip=0&limit=20
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/cases?skip=0&limit=20 - 状态码: 307 - 耗时: 0.0006秒
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/cases/?skip=0&limit=20
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/cases/?skip=0&limit=20 - 状态码: 200 - 耗时: 0.0006秒
2025-07-19 00:39:25 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/cases/?skip=0&limit=20
2025-07-19 00:39:27 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/cases/?skip=0&limit=20 - 状态码: 200 - 耗时: 2.1298秒
2025-07-19 00:39:28 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/evidences/with-cases?skip=0&limit=20
2025-07-19 00:39:28 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/evidences/with-cases?skip=0&limit=20 - 状态码: 200 - 耗时: 0.0005秒
2025-07-19 00:39:28 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/evidences/with-cases?skip=0&limit=20
2025-07-19 00:39:28 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:28 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0635秒
2025-07-19 00:39:28 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/evidences/with-cases?skip=0&limit=20 - 状态码: 200 - 耗时: 0.1338秒
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs?page=1&size=100
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs?page=1&size=100 - 状态码: 200 - 耗时: 0.0006秒
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs?page=1&size=100
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs?page=1&size=100 - 状态码: 307 - 耗时: 0.0005秒
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/?page=1&size=100
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/?page=1&size=100 - 状态码: 200 - 耗时: 0.0003秒
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/?page=1&size=100
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/?page=1&size=100 - 状态码: 200 - 耗时: 0.1014秒
2025-07-19 00:39:29 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0569秒
2025-07-19 00:39:30 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 00:39:30 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/users?skip=0&limit=20
2025-07-19 00:39:30 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/users?skip=0&limit=20 - 状态码: 307 - 耗时: 0.0006秒
2025-07-19 00:39:30 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/users/?skip=0&limit=20
2025-07-19 00:39:30 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0994秒
2025-07-19 00:39:30 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/users/?skip=0&limit=20 - 状态码: 200 - 耗时: 0.0750秒
2025-07-19 12:33:58 | INFO | app.core.middleware:dispatch:55 - 开始请求: POST http://localhost:8000/api/v1/evidences/v2/process
2025-07-19 12:33:58 | INFO | app.core.middleware:dispatch:63 - 完成请求: POST http://localhost:8000/api/v1/evidences/v2/process - 状态码: 404 - 耗时: 0.0147秒
2025-07-19 12:34:07 | INFO | app.core.middleware:dispatch:55 - 开始请求: POST http://localhost:8000/api/v1/evidences/v2/process
2025-07-19 12:34:07 | INFO | app.core.middleware:dispatch:63 - 完成请求: POST http://localhost:8000/api/v1/evidences/v2/process - 状态码: 404 - 耗时: 0.0021秒
2025-07-19 12:45:04 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/login/access-token
2025-07-19 12:45:04 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/login/access-token - 状态码: 200 - 耗时: 0.0019秒
2025-07-19 12:45:04 | INFO | app.core.middleware:dispatch:55 - 开始请求: POST http://127.0.0.1:8000/api/v1/login/access-token
2025-07-19 12:45:04 | ERROR | app.core.middleware:http_exception_handler:13 - HTTPException: 用户名或密码不正确 - POST /api/v1/login/access-token
2025-07-19 12:45:04 | INFO | app.core.middleware:dispatch:63 - 完成请求: POST http://127.0.0.1:8000/api/v1/login/access-token - 状态码: 401 - 耗时: 0.4291秒
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:55 - 开始请求: POST http://127.0.0.1:8000/api/v1/login/access-token
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:63 - 完成请求: POST http://127.0.0.1:8000/api/v1/login/access-token - 状态码: 200 - 耗时: 0.3002秒
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:63 - 完成请求: OPTIONS http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0003秒
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0685秒
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:55 - 开始请求: GET http://127.0.0.1:8000/api/v1/staffs/me
2025-07-19 12:45:12 | INFO | app.core.middleware:dispatch:63 - 完成请求: GET http://127.0.0.1:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.0278秒
2025-07-19 12:45:13 | INFO | app.core.middleware:dispatch:55 - 开始请求: OPTIONS http://127.0.0.1:8000/api/v1/users?skip=0&limit=20
