2025-07-11 07:23:42 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://localhost:8000/api/v1/evidences/batch
2025-07-11 07:23:43 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: 无法验证凭据 - POST /api/v1/evidences/batch
2025-07-11 07:23:43 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://localhost:8000/api/v1/evidences/batch - 状态码: 401 - 耗时: 0.5706秒
2025-07-11 07:23:47 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://localhost:8000/api/v1/login/access-token
2025-07-11 07:23:48 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://localhost:8000/api/v1/login/access-token - 状态码: 200 - 耗时: 0.6358秒
2025-07-11 07:23:51 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://localhost:8000/api/v1/evidences/batch
2025-07-11 07:23:51 | ERROR | app.core.middleware:http_exception_handler:12 - HTTPException: 无法验证凭据 - POST /api/v1/evidences/batch
2025-07-11 07:23:51 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://localhost:8000/api/v1/evidences/batch - 状态码: 401 - 耗时: 0.1613秒
2025-07-11 07:24:01 | INFO | app.core.middleware:dispatch:54 - 开始请求: GET http://localhost:8000/api/v1/staffs/me
2025-07-11 07:24:01 | INFO | app.core.middleware:dispatch:62 - 完成请求: GET http://localhost:8000/api/v1/staffs/me - 状态码: 200 - 耗时: 0.5105秒
2025-07-11 07:24:14 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://localhost:8000/api/v1/evidences/batch
2025-07-11 07:24:14 | INFO | app.evidences.routers:batch_create_evidences:106 - 接收批量创建证据请求: 案件ID=1, 文件数量=3
2025-07-11 07:24:14 | DEBUG | app.evidences.routers:batch_create_evidences:117 - 文件1: 名称=1.jpg, 内容类型=image/jpeg, 大小=5558278
2025-07-11 07:24:14 | DEBUG | app.evidences.routers:batch_create_evidences:117 - 文件2: 名称=2.png, 内容类型=image/png, 大小=814248
2025-07-11 07:24:14 | DEBUG | app.evidences.routers:batch_create_evidences:117 - 文件3: 名称=3.png, 内容类型=image/png, 大小=603343
2025-07-11 07:24:14 | DEBUG | app.evidences.routers:batch_create_evidences:143 - 案件存在: ID=1, 名称=李磊vs小米
2025-07-11 07:24:14 | INFO | app.evidences.routers:batch_create_evidences:147 - 开始批量创建证据: 案件ID=1, 文件数量=3
2025-07-11 07:24:14 | INFO | app.evidences.services:batch_create:223 - 开始批量创建证据: 案件ID=1, 文件数量=3
2025-07-11 07:24:14 | DEBUG | app.evidences.services:batch_create:228 - 处理第1个文件: 1.jpg, 大小: 5558278
2025-07-11 07:24:14 | DEBUG | app.evidences.services:upload_file:37 - 开始上传文件: 1.jpg
2025-07-11 07:24:14 | DEBUG | app.evidences.services:upload_file:42 - 文件扩展名: jpg
2025-07-11 07:24:14 | DEBUG | app.evidences.services:upload_file:55 - 存储文件夹: images
2025-07-11 07:24:14 | DEBUG | app.evidences.services:upload_file:61 - 文件大小: 5558278 字节
2025-07-11 07:24:14 | DEBUG | app.evidences.services:upload_file:72 - 开始上传文件到COS: 1.jpg, disposition=inline
2025-07-11 07:24:14 | DEBUG | app.integrations.cos:upload_file:39 - COS服务开始上传文件: 1.jpg, 文件夹: images
2025-07-11 07:24:14 | DEBUG | app.integrations.cos:upload_file:57 - 文件大小: 5558278 字节
2025-07-11 07:24:14 | DEBUG | app.integrations.cos:upload_file:81 - 生成唯一文件名: 20250711072414_1.jpg
2025-07-11 07:24:14 | DEBUG | app.integrations.cos:upload_file:88 - 对象键: images/20250711072414_1.jpg
2025-07-11 07:24:14 | DEBUG | app.integrations.cos:upload_file:95 - 开始上传到COS: Bucket=hui-ai-lawyer-1309488351, Key=images/20250711072414_1.jpg, disposition=inline
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:105 - COS上传成功: images/20250711072414_1.jpg
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:109 - 生成文件URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072414_1.jpg
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:74 - 文件上传成功: 1.jpg, URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072414_1.jpg
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:232 - 文件上传成功: 1.jpg, URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072414_1.jpg
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:246 - 证据对象创建成功: 1.jpg
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:228 - 处理第2个文件: 2.png, 大小: 814248
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:37 - 开始上传文件: 2.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:42 - 文件扩展名: png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:55 - 存储文件夹: images
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:61 - 文件大小: 814248 字节
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:72 - 开始上传文件到COS: 2.png, disposition=inline
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:39 - COS服务开始上传文件: 2.png, 文件夹: images
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:57 - 文件大小: 814248 字节
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:81 - 生成唯一文件名: 20250711072415_2.png
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:88 - 对象键: images/20250711072415_2.png
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:95 - 开始上传到COS: Bucket=hui-ai-lawyer-1309488351, Key=images/20250711072415_2.png, disposition=inline
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:105 - COS上传成功: images/20250711072415_2.png
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:109 - 生成文件URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072415_2.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:74 - 文件上传成功: 2.png, URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072415_2.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:232 - 文件上传成功: 2.png, URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072415_2.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:246 - 证据对象创建成功: 2.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:228 - 处理第3个文件: 3.png, 大小: 603343
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:37 - 开始上传文件: 3.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:42 - 文件扩展名: png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:55 - 存储文件夹: images
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:61 - 文件大小: 603343 字节
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:72 - 开始上传文件到COS: 3.png, disposition=inline
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:39 - COS服务开始上传文件: 3.png, 文件夹: images
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:57 - 文件大小: 603343 字节
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:81 - 生成唯一文件名: 20250711072415_3.png
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:88 - 对象键: images/20250711072415_3.png
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:95 - 开始上传到COS: Bucket=hui-ai-lawyer-1309488351, Key=images/20250711072415_3.png, disposition=inline
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:105 - COS上传成功: images/20250711072415_3.png
2025-07-11 07:24:15 | DEBUG | app.integrations.cos:upload_file:109 - 生成文件URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072415_3.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:upload_file:74 - 文件上传成功: 3.png, URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072415_3.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:232 - 文件上传成功: 3.png, URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711072415_3.png
2025-07-11 07:24:15 | DEBUG | app.evidences.services:batch_create:246 - 证据对象创建成功: 3.png
2025-07-11 07:24:15 | INFO | app.evidences.services:batch_create:258 - 成功提交3个证据到数据库
2025-07-11 07:24:15 | INFO | app.evidences.routers:batch_create_evidences:186 - 批量创建证据成功: 成功数量=3
2025-07-11 07:24:15 | INFO | app.core.middleware:dispatch:62 - 完成请求: POST http://localhost:8000/api/v1/evidences/batch - 状态码: 201 - 耗时: 1.7883秒
2025-07-11 07:52:29 | INFO | app.core.middleware:dispatch:54 - 开始请求: POST http://localhost:8000/api/v1/agentic/classification
2025-07-11 07:52:29 | DEBUG | app.integrations.cos:upload_file:39 - COS服务开始上传文件: 1.jpg, 文件夹: images
2025-07-11 07:52:29 | DEBUG | app.integrations.cos:upload_file:57 - 文件大小: 5558278 字节
2025-07-11 07:52:29 | DEBUG | app.integrations.cos:upload_file:81 - 生成唯一文件名: 20250711075229_1.jpg
2025-07-11 07:52:29 | DEBUG | app.integrations.cos:upload_file:88 - 对象键: images/20250711075229_1.jpg
2025-07-11 07:52:29 | DEBUG | app.integrations.cos:upload_file:95 - 开始上传到COS: Bucket=hui-ai-lawyer-1309488351, Key=images/20250711075229_1.jpg, disposition=inline
2025-07-11 07:52:30 | DEBUG | app.integrations.cos:upload_file:105 - COS上传成功: images/20250711075229_1.jpg
2025-07-11 07:52:30 | DEBUG | app.integrations.cos:upload_file:109 - 生成文件URL: https://hui-ai-lawyer-1309488351.cos.ap-guangzhou.myqcloud.com/images/20250711075229_1.jpg
2025-07-11 07:52:30 | DEBUG | app.integrations.cos:upload_file:39 - COS服务开始上传文件: 2.png, 文件夹: images
2025-07-11 07:52:30 | DEBUG | app.integrations.cos:upload_file:57 - 文件大小: 814248 字节
2025-07-11 07:52:30 | DEBUG | app.integrations.cos:upload_file:81 - 生成唯一文件名: 20250711075230_2.png
2025-07-11 07:52:30 | DEBUG | app.integrations.cos:upload_file:88 - 对象键: images/20250711075230_2.png
